"","price","bedrooms","bathrooms","sqft","neighborhood","status","address"
"3696",750545,2,"1",905,"Crown Heights","sold","834 Sterling Pl #104, Brooklyn, NY 11216"
"3697",2025000,8,"7",3500,"Crown Heights","sold","1277 Bergen St, Brooklyn, NY 11213"
"3698",737500,1,"1",1600,"Crown Heights","sold","149 Rogers Ave, Brooklyn, NY 11216"
"3699",1800000,8,"4",3100,"Crown Heights","sold","109 Albany Ave, Brooklyn, NY 11213"
"3700",2175000,6,"4",2890,"Crown Heights","sold","735 Franklin Ave, Brooklyn, NY 11238"
"3701",10,6,"2",2208,"Crown Heights","sold","1446 Lincoln Pl, Brooklyn, NY 11213"
"3702",925000,1,"1",706,"Crown Heights","sold","488 Sterling Pl #5C, Brooklyn, NY 11238"
"3703",925000,1,"1",706,"Crown Heights","sold","488 Sterling Pl #5C, Brooklyn, NY 11238"
"3704",1200000,3,"1",2520,"Crown Heights","sold","184 Buffalo Ave, Brooklyn, NY 11213"
"3705",1784000,2,"2",1269,"Crown Heights","sold","488 Sterling Pl #5B, Brooklyn, NY 11238"
"3706",1875000,7,"3",4826,"Crown Heights","sold","36 Hampton Pl, Brooklyn, NY 11213"
"3707",7e+05,1,"1",612,"Crown Heights","sold","767A Bergen St #3F, Brooklyn, NY 11238"
"3708",2296000,3,"3",1811,"Crown Heights","sold","488 Sterling Pl #3D, Brooklyn, NY 11238"
"3709",793000,2,"2",1086,"Crown Heights","sold","90 Troy Ave #4, Brooklyn, NY 11213"
"3710",1750000,2,"2",1269,"Crown Heights","sold","488 Sterling Pl #6B, Brooklyn, NY 11238"
"3711",950000,1,"1",704,"Crown Heights","sold","488 Sterling Pl #3C, Brooklyn, NY 11238"
"3712",590000,1,"1",479,"Crown Heights","sold","524 Saint Johns Pl #4B, Brooklyn, NY 11238"
"3713",1500000,6,"4",2200,"Crown Heights","sold","225 Schenectady Ave, Brooklyn, NY 11213"
"3714",2500000,6,"4",3600,"Crown Heights","sold","1258 Bergen St, Brooklyn, NY 11213"
"3715",1250000,2,"1",832,"Crown Heights","sold","655 Washington Ave #2A, Brooklyn, NY 11238"
"3716",1300000,0,"1",1368,"Crown Heights","sold","1278 Prospect Pl, Brooklyn, NY 11213"
"3717",1800000,6,"2",3380,"Crown Heights","sold","1328 Pacific St, Brooklyn, NY 11216"
"3718",15000,5,"4",2922,"Crown Heights","sold","209 Brooklyn Ave, Brooklyn, NY 11213"
"3719",585000,1,"1",NA,"Crown Heights","sold","425 Prospect Pl #3J, Brooklyn, NY 11238"
"3720",1605000,2,"2",1246,"Crown Heights","sold","488 Sterling Pl #2A, Brooklyn, NY 11238"
"3721",1620000,2,"2",1269,"Crown Heights","sold","488 Sterling Pl #2B, Brooklyn, NY 11238"
"3722",325000,2,"1",NA,"Crown Heights","sold","850 Saint Marks Ave #4B, Brooklyn, NY 11213"
"3723",680000,0,"1",617,"Crown Heights","sold","834 Sterling Pl #202, Brooklyn, NY 11216"
"3724",1960000,2,"3",2282,"Crown Heights","sold","488 Sterling Pl #1B, Brooklyn, NY 11238"
"3725",1700000,4,"3",2440,"Crown Heights","sold","465 Saint Johns Pl, Brooklyn, NY 11238"
"3726",6e+05,6,"3",NA,"Crown Heights","sold","1671 Union St, Brooklyn, NY 11213"
"3727",2087500,5,"3",3622,"Crown Heights","sold","1193 Bergen St, Brooklyn, NY 11213"
"3728",995000,3,"1",1001,"Crown Heights","sold","1431 Bedford Ave #4A, Brooklyn, NY 11216"
"3729",835000,3,"2",1163,"Crown Heights","sold","1500 Bedford Ave #1F, Brooklyn, NY 11216"
"3730",294000,1,"1",850,"Crown Heights","sold","897 Empire Blvd #D7, Brooklyn, NY 11213"
"3731",1640000,7,"4",3152,"Crown Heights","sold","1356 Bergen St, Brooklyn, NY 11213"
"3732",585000,1,"1",NA,"Crown Heights","sold","425 Prospect Pl #3J, Brooklyn, NY 11238"
"3733",1298268,2,"1",1000,"Crown Heights","sold","1515 Pacific St, Brooklyn, NY 11213"
"3734",3643437,0,"1",NA,"Crown Heights","sold","1048 Pacific St, Brooklyn, NY 11238"
"3735",1725000,4,"3",3342,"Crown Heights","sold","579 Eastern Pkwy, Brooklyn, NY 11216"
"3736",1600000,6,"3",2712,"Crown Heights","sold","595 Eastern Pkwy, Brooklyn, NY 11216"
"3737",160000,1,"1",NA,"Crown Heights","sold","1710 Carroll St #B19, Brooklyn, NY 11213"
"3738",1275000,6,"2",3072,"Crown Heights","sold","992 Lincoln Pl, Brooklyn, NY 11213"
"3739",1630000,2,"3",1453,"Crown Heights","sold","686 Saint Johns Pl #2, Brooklyn, NY 11216"
"3740",10000,0,"1",3555,"Crown Heights","sold","809 Nostrand Ave, Brooklyn, NY 11225"
"3741",425000,1,"1",NA,"Crown Heights","sold","345 Montgomery St #2E, Brooklyn, NY 11225"
"3742",475000,2,"2",NA,"Crown Heights","sold","1328 Sterling Pl #3R, Brooklyn, NY 11213"
"3743",445000,1,"1",NA,"Crown Heights","sold","345 Montgomery St #2M, Brooklyn, NY 11225"
"3744",490000,1,"1",422,"Crown Heights","sold","622 Grand Ave #102, Brooklyn, NY 11238"
"3745",636500,4,"3",1976,"Crown Heights","sold","143 Schenectady Ave, Brooklyn, NY 11213"
"3746",2575000,4,"5",2750,"Crown Heights","sold","740 Lincoln Pl, Brooklyn, NY 11216"
"3747",1507320,0,"1",3054,"Crown Heights","sold","216 Brooklyn Ave, Brooklyn, NY 11213"
"3748",405000,1,"1",700,"Crown Heights","sold","35 Crown St #5J, Brooklyn, NY 11225"
"3749",770000,1,"1",675,"Crown Heights","sold","111 Montgomery St #3K, Brooklyn, NY 11225"
"3750",2015000,5,"6",NA,"Crown Heights","sold","869 Saint Marks Ave, Brooklyn, NY 11213"
"3751",1235000,2,"2",931,"Crown Heights","sold","906 Bergen St #6B, Brooklyn, NY 11238"
"3752",8e+05,4,"3",NA,"Crown Heights","sold","1365 Prospect Pl, Brooklyn, NY 11213"
"3753",915000,0,"1",3100,"Crown Heights","sold","324 New York Ave #A, Brooklyn, NY 11213"
"3754",350000,0,"1",4720,"Crown Heights","sold","223 Schenectady Ave, Brooklyn, NY 11213"
"3755",980000,5,"4",3237,"Crown Heights","sold","1682 Bergen St, Brooklyn, NY 11213"
"3756",795000,1,"1",700,"Crown Heights","sold","906 Bergen St #2C, Brooklyn, NY 11238"
